title,paiming,uri,lat,lng,recommend_price,hotel_address,hotel_star,hotel_city,hotel_section,price_range,avg_rating,comment_count,offical_img_uri,facility,room,agoda_price
湧泉民宿,南投排名第 38 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d7690555-Reviews-Youngquan_B_B-Yuchi_Nantou.html,23.848133087158203,120.93284606933594,"NT$1,686",魚池鄉日月村中正路242號,3.0,南投,魚池,"NT$1,980 - NT$4,902",4.5,18,https://media-cdn.tripadvisor.com/media/photo-s/08/eb/d4/c6/caption.jpg,"套房, 客房服務","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 免費早餐, 機場接送, 巴士接駁服務","NT$1,686"
玥湖背包民宿,南投排名第 39 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d7953168-Reviews-Yue_Lake_Backpackers-Yuchi_Nantou.html,23.86717414855957,120.90685272216797,"NT$1,385",日月潭中山路294號,2.0,南投,魚池,"NT$1,571 - NT$3,551",4.0,36,https://media-cdn.tripadvisor.com/media/photo-s/0a/94/33/a6/photo4jpg.jpg,免費高速上網 (WiFi),,
聖堡羅莊園,南投排名第 40 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d10845950-Reviews-Saint_Paul_Villa-Yuchi_Nantou.html,23.884485244750977,120.94654846191406,"NT$2,731",魚池鄉大林村華山巷32號 鱼池乡大林村,3.5,南投,魚池,"NT$3,268 - NT$5,404",5.0,21,https://media-cdn.tripadvisor.com/media/photo-s/0c/f5/f3/12/getlstd-property-photo.jpg,套房,"免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 免費早餐, 餐廳",
山魚水渡假飯店,南投排名第 41 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806650-d2338240-Reviews-Mountain_Fish_Water_Boutique_Hotel-Jiji_Nantou.html,23.831544876098633,120.78477478027344,"NT$1,562",集集鎮和平里成功路205號,3.5,南投,集集,"NT$1,885 - NT$4,336",4.5,21,https://media-cdn.tripadvisor.com/media/photo-s/0d/1c/d3/48/welcome-e.jpg,"家庭房, 客房服務","游泳池, 餐廳, 禮賓服務",
老五民宿 ,南投排名第 42 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806888-d2247151-Reviews-Old_Five_Guesthouse-Shuili_Nantou.html,23.732486724853516,120.85295867919922,"NT$3,304",水里鄉上安村福田路29號,3.0,南投,水里,"NT$3,425 - NT$7,038",4.5,93,https://media-cdn.tripadvisor.com/media/photo-s/0b/df/5a/30/caption.jpg,"套房, 家庭房","免費停車, 免費網際網路, 無線網路, 網際網路, 免費早餐, 餐廳, 兒童活動 (適合兒童/家庭), 禁菸飯店",
埔里背包客之家,南投排名第 43 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d1929653-Reviews-Guest_House_Puli-Puli_Nantou.html,23.967710494995117,120.97187042236328,"NT$1,034",埔里東榮路303巷6號,,南投,埔里,"NT$1,194 - NT$1,414",4.5,28,https://media-cdn.tripadvisor.com/media/photo-s/07/4d/e4/79/caption.jpg,"禁菸客房, 套房, 有吸菸房, 空調設施, 小廚房","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 禁菸飯店",
綠莊飛閣渡假會館 ,南投排名第 44 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d2246871-Reviews-Flying_Villa-Puli_Nantou.html,23.94034194946289,120.98674774169922,"NT$4,386",埔里鎮東潤路52-6號 ,3.5,南投,埔里,-NT$1,4.5,30,https://media-cdn.tripadvisor.com/media/photo-s/12/2e/1b/93/caption.jpg,"禁菸客房, 空調設施, 客房服務, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 餐廳, 機場接送, 會議室, 禁菸飯店",
日月潭藍天水灣民宿,南投排名第 45 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d12686230-Reviews-Blue_Sky_Bay_Guest_House-Yuchi_Nantou.html,23.865819931030273,120.91153717041016,"NT$3,714",魚池鄉中興路21號,3.5,南投,魚池,"NT$2,639 - NT$4,525",5.0,13,https://media-cdn.tripadvisor.com/media/photo-s/10/55/be/a1/getlstd-property-photo.jpg,"套房, 空調設施, 迷你吧, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 免費早餐, 兒童活動 (適合兒童/家庭), 禮賓服務",
埔里.島中央旅人聚場,南投排名第 46 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d8145464-Reviews-Center_Center_Hostel-Puli_Nantou.html,23.96812629699707,120.96211242675781,NT$935,埔里鎮中正四路6號,2.0,南投,埔里,"NT$1,068 - NT$1,414",5.0,25,https://media-cdn.tripadvisor.com/media/photo-s/08/51/cd/e3/caption.jpg,"禁菸客房, 空調設施, 微波爐, 迷你吧, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 禁菸飯店",
微笑58民宿,南投排名第 47 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d2246862-Reviews-Smile_58_B_B-Puli_Nantou.html,23.954450607299805,120.97633361816406,"NT$2,809",水頭里5鄰興隆巷58號,3.0,南投,埔里,"NT$3,205 - NT$4,556",5.0,29,https://media-cdn.tripadvisor.com/media/photo-s/0b/b0/9f/3a/smile-58-b-b.jpg,,,
牛耳藝術渡假村,南投排名第 48 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d6877550-Reviews-New_Era_Art_Resort_Spa-Puli_Nantou.html,23.96502113342285,120.94194030761719,"NT$2,399",埔里鎮中山路四段1號,,南投,埔里,"NT$2,608 - NT$5,404",4.5,22,https://media-cdn.tripadvisor.com/media/photo-s/06/ca/ae/5b/caption.jpg,,Spa,
日月潭諾丁丘民宿,南投排名第 49 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d10619577-Reviews-Notting_Hill_B_B-Yuchi_Nantou.html,23.816518783569336,120.88121795654297,"NT$2,494",魚池鄉武登村16鄰銃櫃巷60之1號,3.5,南投,魚池,"NT$2,388 - NT$5,373",5.0,13,https://media-cdn.tripadvisor.com/media/photo-s/0c/1a/90/57/getlstd-property-photo.jpg,"套房, 空調設施, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 免費早餐, 巴士接駁服務",
埔里冠月精品旅館,南投排名第 50 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d7307315-Reviews-Puli_Ease_Hotel-Puli_Nantou.html,23.9732608795166,120.96893310546875,"NT$2,345",埔里鎮信義路319號,3.5,南投,埔里,"NT$2,357 - NT$5,059",4.0,63,https://media-cdn.tripadvisor.com/media/photo-s/0e/75/61/d3/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 餐廳, 禮賓服務, 禁菸飯店",
比佛利渡假山莊,南投排名第 51 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d2643719-Reviews-Beverly_B_B-Ren_ai_Township_Nantou.html,24.043031692504883,121.15907287597656,"NT$1,818",仁愛鄉大同村榮光巷23-1號,3.0,南投,仁愛鄉,"NT$1,917 - NT$4,870",4.5,32,https://media-cdn.tripadvisor.com/media/photo-s/0e/3b/3b/36/caption.jpg,"禁菸客房, 套房, 家庭房","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 免費早餐, 禁菸飯店",
清境空中花園,南投排名第 52 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d1650982-Reviews-Cing_Jing_Hanging_Garden-Ren_ai_Township_Nantou.html,24.041576385498047,121.155517578125,"NT$1,619",榮光巷8號,3.5,南投,仁愛鄉,"NT$2,011 - NT$3,896",4.0,123,https://media-cdn.tripadvisor.com/media/photo-s/0e/9a/89/b3/photo8jpg.jpg,"禁菸客房, 家庭房","免費停車, 免費網際網路, 無線網路, 網際網路, 免費早餐, 餐廳, 自助式早餐, 禁菸飯店",
今埔里渡假大酒店,南投排名第 53 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d3779722-Reviews-Hotel_Modern_Puli-Puli_Nantou.html,23.960407257080078,120.96775817871094,"NT$2,086",埔里鎮同聲里南興街79號,3.5,南投,埔里,"NT$2,482 - NT$3,990",4.0,62,https://media-cdn.tripadvisor.com/media/photo-s/0e/2a/95/76/caption.jpg,"禁菸客房, 家庭房, 空調設施, 冰箱","免費停車, 免費高速上網 (WiFi), 有健身房的健身中心, 免費早餐, 兒童活動 (適合兒童/家庭), 提供上網服務的商務中心, 宴會廳, Spa, 免費網際網路, 無線網路, 網際網路, 酒吧/酒廊, 餐廳, 會議室, 禮賓服務, 禁菸飯店",
埔里小鎮歐式民宿,南投排名第 54 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d6561174-Reviews-Puli_Town_Bed_and_Breakfast-Puli_Nantou.html,23.967729568481445,120.96572875976562,"NT$1,038",埔里鎮北平街209號,2.5,南投,埔里,"NT$1,100 - NT$3,739",4.5,23,https://media-cdn.tripadvisor.com/media/photo-s/0a/07/aa/27/lobby.jpg,免費停車,,
澄園渡假旅店,南投排名第 55 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d2247094-Reviews-Cherng_Yuan_Hotel-Yuchi_Nantou.html,23.84866714477539,120.9299545288086,"NT$2,078",魚池鄉文化街117號,3.0,南投,魚池,"NT$2,137 - NT$4,430",4.0,68,https://media-cdn.tripadvisor.com/media/photo-s/02/47/e5/51/the-room.jpg,"禁菸客房, 家庭房, 空調設施, 冰箱","免費高速上網 (WiFi), 免費網際網路, 網際網路, 浴缸, 餐廳, 巴士接駁服務, 禁菸飯店",
森之戀民宿,南投排名第 56 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d2247228-Reviews-Sen_Love_B_B-Ren_ai_Township_Nantou.html,24.071786880493164,121.17052459716797,"NT$2,198",仁愛鄉博望巷9-7號,3.5,南投,仁愛鄉,"NT$2,577 - NT$6,064",4.5,31,https://media-cdn.tripadvisor.com/media/photo-s/02/f0/d3/86/senzhilian.jpg,,"免費高速上網 (WiFi), 免費網際網路, 無線網路, 餐廳, 提供上網服務的商務中心, 禁菸飯店",
日月潭富豪群渡假民宿,南投排名第 57 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d1489892-Reviews-Sun_Moon_Lake_Full_House_Resort-Yuchi_Nantou.html,23.848752975463867,120.93142700195312,"NT$1,811",水秀街8號 魚池鄉日月村,3.5,南投,魚池,"NT$2,074 - NT$5,184",4.0,74,https://media-cdn.tripadvisor.com/media/photo-s/0f/bc/48/f1/caption.jpg,"禁菸客房, 家庭房, 空調設施, 冰箱","免費停車, 免費網際網路, 網際網路, 免費早餐, 餐廳, 提供早餐, 允許攜帶寵物 (可帶狗/寵物), 禁菸飯店","NT$1,811"
清境歐鄉美邸民宿,南投排名第 58 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d4053011-Reviews-Euro_Country_Villa-Ren_ai_Township_Nantou.html,24.03877830505371,121.15638732910156,"NT$2,346",仁愛鄉大同村定遠新村35號,,南投,仁愛鄉,"NT$2,199 - NT$4,525",4.0,46,https://media-cdn.tripadvisor.com/media/photo-s/0e/3a/05/91/caption.jpg,,"免費停車, 無線網路",
汎札嵐渡假休閒民宿 ,南投排名第 59 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d2247117-Reviews-FanZhaLan_B_B-Yuchi_Nantou.html,23.902099609375,120.93441009521484,"NT$2,010",魚池鄉瓊文巷39-10號 ,3.0,南投,魚池,"NT$2,294 - NT$4,242",4.5,35,https://media-cdn.tripadvisor.com/media/photo-s/0b/b0/72/0d/fanzhalan-b-b.jpg,"禁菸客房, 套房, 客房服務","免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 酒吧/酒廊, 巴士接駁服務, 禮賓服務, 禁菸飯店, 無線網路, 網際網路, 餐廳","NT$2,017"
幸福天使花園民宿,南投排名第 60 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d7690560-Reviews-Bliss_Hotel-Yuchi_Nantou.html,23.871166229248047,120.93546295166016,"NT$3,488",魚池鄉大林村金天巷25-12號,3.0,南投,魚池,"NT$4,053 - NT$5,844",5.0,27,https://media-cdn.tripadvisor.com/media/photo-s/0e/04/7d/fc/bliss-b-b.jpg,"禁菸客房, 套房, 家庭房, 空調設施","免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 餐廳, 禁菸飯店","NT$3,636"
日月潭晶園休閒渡假村,南投排名第 61 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d2308368-Reviews-Sun_Moon_Lake_Crystal_Resort-Yuchi_Nantou.html,23.875810623168945,120.95181274414062,"NT$2,547",金天巷70-1號,3.5,南投,魚池,"NT$2,639 - NT$5,530",4.0,35,https://media-cdn.tripadvisor.com/media/photo-s/0e/90/c7/03/caption.jpg,有吸菸房,"免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 游泳池, 餐廳, 提供上網服務的商務中心, Spa, 網際網路",
力麗哲園會館-日潭館,南投排名第 62 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d7085831-Reviews-Lealea_Garden_Hotel_Sun-Yuchi_Nantou.html,23.849098205566406,120.93228149414062,"NT$3,273",魚池鄉水秀街7號,4.0,南投,魚池,"NT$3,174 - NT$7,258",4.0,36,https://media-cdn.tripadvisor.com/media/photo-s/08/3c/bc/43/caption.jpg,禁菸客房,"免費網際網路, 禁菸飯店","NT$3,636"
卡菲爾花園飯店,南投排名第 63 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806650-d10520085-Reviews-Caffir_Hotel-Jiji_Nantou.html,23.82785415649414,120.79002380371094,"NT$2,478",集集鎮育才街47號,3.5,南投,集集,"NT$2,922 - NT$4,399",4.5,12,https://media-cdn.tripadvisor.com/media/photo-s/0b/8b/0e/b9/getlstd-property-photo.jpg,套房,"免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 免費早餐, 餐廳",
愛黏在一起旅宿,南投排名第 64 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d6839555-Reviews-Love_to_Stick_Together_B_B-Yuchi_Nantou.html,23.902542114257812,120.91655731201172,"NT$2,514",魚池鄉新城村修正巷3-12號,3.0,南投,魚池,"NT$2,671 - NT$5,184",5.0,11,https://media-cdn.tripadvisor.com/media/photo-s/15/6e/c5/b7/caption.jpg,,,
清境嵐山小鎮,南投排名第 65 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d601320-Reviews-Dreamtown_Hotel-Ren_ai_Township_Nantou.html,24.069700241088867,121.1678466796875,"NT$2,274",仁愛鄉仁和路210-1號,3.0,南投,仁愛鄉,"NT$2,294 - NT$5,184",4.0,34,https://media-cdn.tripadvisor.com/media/photo-s/0a/29/9a/c0/caption.jpg,禁菸客房,"餐廳, 兒童活動 (適合兒童/家庭), 禁菸飯店","NT$2,252"
映涵渡假飯店,南投排名第 66 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d2257010-Reviews-Einhan_Resort-Yuchi_Nantou.html,23.84821319580078,120.930419921875,"NT$2,510",魚池鄉日月村文化街88號,3.5,南投,魚池,"NT$2,765 - NT$9,049",3.5,76,https://media-cdn.tripadvisor.com/media/photo-s/04/ad/7b/ba/caption.jpg,"禁菸客房, 家庭房, 空調設施, 迷你吧, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 餐廳, 兒童活動 (適合兒童/家庭), 提供上網服務的商務中心, 會議室, 禁菸飯店, 無線網路, 公用無線網路, 網際網路",
櫻宴渡假會館(民宿),南投排名第 67 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d7133829-Reviews-Cherry_Feast_Resort_B_B-Yuchi_Nantou.html,23.847505569458008,120.92980194091797,"NT$1,780",魚池鄉日月村豐年街25號,3.0,南投,魚池,"NT$2,074 - NT$5,624",4.0,68,https://media-cdn.tripadvisor.com/media/photo-s/0f/e4/01/80/sky-garden--v16748025.jpg,"禁菸客房, 家庭房, 空調設施, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 免費早餐, 禮賓服務, 禁菸飯店, 網際網路","NT$2,194"
熊麋鹿了幸福手作民宿,南投排名第 68 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d5532513-Reviews-Bear_Meets_Moose_Bed_and_Breakfast-Puli_Nantou.html,23.939300537109375,120.9407730102539,"NT$2,251",埔里鎮桃米巷5-8號,3.5,南投,埔里,"NT$2,608 - NT$4,525",5.0,23,https://media-cdn.tripadvisor.com/media/photo-s/05/33/a0/21/caption.jpg,"套房, 家庭房, 空調設施","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 免費早餐, 兒童活動 (適合兒童/家庭), 巴士接駁服務",
永樂園青年旅館,南投排名第 69 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d8847093-Reviews-I_Puli_Hostel-Puli_Nantou.html,23.965085983276367,120.9651107788086,NT$700,埔里鎮西安路一段83號,2.5,南投,埔里,"NT$503 - NT$2,199",4.0,13,https://media-cdn.tripadvisor.com/media/photo-s/13/7a/f1/64/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 禁菸飯店, 自助式洗衣",NT$952
莫內花園山莊,南投排名第 70 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d2247196-Reviews-Monet_Garden_Resort-Ren_ai_Township_Nantou.html,24.065969467163086,121.16692352294922,"NT$2,789",仁愛鄉大同村仁和路219-1號,3.0,南投,仁愛鄉,"NT$2,168 - NT$5,122",4.0,41,https://media-cdn.tripadvisor.com/media/photo-s/06/9d/20/8c/caption.jpg,禁菸客房,"免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路",
清境白雲渡假山莊,南投排名第 71 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d2247249-Reviews-Tsing_Ching_Baiyun-Ren_ai_Township_Nantou.html,24.042034149169922,121.15550231933594,"NT$2,175",仁愛鄉大同村榮光巷8-2號,,南投,仁愛鄉,-NT$1,4.0,29,https://media-cdn.tripadvisor.com/media/photo-s/0b/6e/a9/61/caption.jpg,,,
石上清泉,南投排名第 72 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d2246906-Reviews-Spring_Land_Villa-Puli_Nantou.html,23.960420608520508,120.94506072998047,"NT$2,597",埔里鎮桃米里桃米路39號,,南投,埔里,-NT$1,5.0,8,https://media-cdn.tripadvisor.com/media/photo-s/0d/ed/5f/c9/caption.jpg,,,
寶旺萊6號花園酒店,南投排名第 73 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13792753-d8784380-Reviews-No_6_Baowanglai_Hotel-Caotun_Nantou.html,24.00395393371582,120.69393920898438,"NT$1,472",草屯鎮中正路1751號,3.5,南投,草屯,"NT$1,760 - NT$4,525",4.0,19,https://media-cdn.tripadvisor.com/media/photo-s/09/74/62/e8/photo1jpg.jpg,,免費網際網路,"NT$1,472"
弗萊堡莊園,南投排名第 74 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d4688383-Reviews-Freiburg_Manor_B_B-Yuchi_Nantou.html,23.90428924560547,120.92623138427734,"NT$1,732",通文巷3-6號,,南投,魚池,"NT$1,948 - NT$3,771",4.5,12,https://media-cdn.tripadvisor.com/media/photo-s/0b/b0/6d/7b/freiburg-manor-b-b.jpg,,,
米樂民宿,南投排名第 75 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d7791294-Reviews-Miller_B_B-Yuchi_Nantou.html,23.848360061645508,120.9315185546875,"NT$1,390",魚池鄉日月村日月街76號,3.5,南投,魚池,"NT$1,791 - NT$3,771",4.5,20,https://media-cdn.tripadvisor.com/media/photo-s/0e/f1/d5/d6/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 免費早餐, 禁菸飯店","NT$1,552"
