hotel_name,comment_title,comment_date,date_of_stay,userName,user_profile,rating,recommend_count,country,userId
台北王朝大酒店,超棒啦,2007年10月,,bosox1010,https://www.tripadvisor.com.tw/Profile/bosox1010,2.0,23,加拿大薩斯卡通,
台北王朝大酒店,"住得很舒服,但風格需要改進",2007年9月,,Doc B,https://www.tripadvisor.com.tw/Profile/docb9,3.0,2,Tokyo,
台北王朝大酒店,"挺好的,但是我不喜歡飯店的位置",2007年5月,,zenzes,https://www.tripadvisor.com.tw/Profile/zenzes,4.0,3,hong kong,
台北王朝大酒店,對於商務旅來說這是一個很好的飯店,2007年5月,,QCMotherD,https://www.tripadvisor.com.tw/Profile/QCMotherD,4.0,103,菲律賓奎松市,
台北王朝大酒店,這家酒店真的太棒了,2007年2月,,littlegirl12,https://www.tripadvisor.com.tw/Profile/littlegirl12,5.0,4,Canada,
台北王朝大酒店,不要住這裏,2006年10月,,9009,https://www.tripadvisor.com.tw/Profile/9009,1.0,1,Singapore,
台北王朝大酒店,"房間不錯,但是整體上需要創新",2006年10月,,ErikandSandya,https://www.tripadvisor.com.tw/Profile/ErikandSandya,4.0,344,斯里蘭卡可倫坡,
台北王朝大酒店,環亞飯店,2006年10月,,JKD,https://www.tripadvisor.com.tw/Profile/JKD,3.0,316,Scotts Valley CA,
台北王朝大酒店,不好……,2006年9月,,Topert,https://www.tripadvisor.com.tw/Profile/Topert,3.0,57,紐約州紐約市,
台北王朝大酒店,這裏真不錯,2006年8月,,fmh,https://www.tripadvisor.com.tw/Profile/fmh,5.0,3,丹麥Videbaek,
台北王朝大酒店,我還會再住這家酒店嗎?,2006年7月,,Amy H,https://www.tripadvisor.com.tw/Profile/TPE,2.0,34,加州聖荷西,
台北王朝大酒店,"房間很漂亮,早餐很棒,非常超值",2006年4月,,UncleHooi,https://www.tripadvisor.com.tw/Profile/UncleHooi,5.0,43,馬來西亞吉隆坡,
台北王朝大酒店,最好的酒店!,2006年4月,,crispypata,https://www.tripadvisor.com.tw/Profile/crispypata,5.0,186,菲律賓拉斯皮納斯市,
台北王朝大酒店,"有漂亮的房間,也有不那麼漂亮的",2005年11月,,Navigate18033,https://www.tripadvisor.com.tw/Profile/Navigate18033,3.0,6,"Tokyo, Japan",
台北王朝大酒店,"環亞飯店,強烈推薦!",2005年11月,,princessgigi,https://www.tripadvisor.com.tw/Profile/princessgigi,4.0,17,菲律賓馬尼拉,
台北王朝大酒店,"住得很好,物有所值",2005年10月,,Curiosity13948,https://www.tripadvisor.com.tw/Profile/Curiosity13948,3.0,4,"Sunnyvale, CA",
台北王朝大酒店,夜伴琴聲,2005年8月,,Sightsee21018,https://www.tripadvisor.com.tw/Profile/Sightsee21018,2.0,6,Tampa,
台北王朝大酒店,"真是一家舒適的酒店,位置不錯又好客",2005年1月,,sheuling,https://www.tripadvisor.com.tw/Profile/sheuling,4.0,10,澳洲阿德雷德,
台北王朝大酒店,我住過的最好的假日酒店,2004年12月,,Boris V,https://www.tripadvisor.com.tw/Profile/borisv593,5.0,14,"Tokyo, Japan",
台北王朝大酒店,這裏的服務和設施真是別處無可相比的,2004年12月,,BackPacker20905,https://www.tripadvisor.com.tw/Profile/BackPacker20905,5.0,6,New York,
台北王朝大酒店,有點失望,2004年11月,,JKWD,https://www.tripadvisor.com.tw/Profile/JKWD,3.0,444,香港,
台北王朝大酒店,就像一個四等病房,2004年9月,,chefjohnnyc,https://www.tripadvisor.com.tw/Profile/chefjohnnyc,1.0,21,new york,
台北王朝大酒店,性價比很高和很好的服務,2017年7月,住宿日期： 2017年7月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Trini-in-Toronto,https://www.tripadvisor.com.tw/Profile/Trini-in-Toronto,4.0,19,加拿大多倫多,
台北王朝大酒店,3天在臺北,2017年7月,住宿日期： 2017年7月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Thetexan2002,https://www.tripadvisor.com.tw/Profile/Thetexan2002,4.0,2,,
台北王朝大酒店,在臺北的時候還會再來的,2017年7月,住宿日期： 2017年6月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,mikalina2013,https://www.tripadvisor.com.tw/Profile/mikalina2013,4.0,31,希臘塞薩洛尼基,
台北王朝大酒店,一般,2017年7月,住宿日期： 2017年3月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,TehranMoj,https://www.tripadvisor.com.tw/Profile/TehranMoj,3.0,52,Tehran,
台北王朝大酒店,"服務棒極了,位於中心位置",2017年7月,住宿日期： 2017年7月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,JumboJetJohnny,https://www.tripadvisor.com.tw/Profile/JumboJetJohnny,4.0,227,"Melbourne, Australia",
台北王朝大酒店,未來是,2017年6月,住宿日期： 2017年6月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,ericlimtan,https://www.tripadvisor.com.tw/Profile/ericlimtan,5.0,,菲律賓馬尼拉,
台北王朝大酒店,非常適合商務旅客。,2017年6月,住宿日期： 2017年5月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,PandaMoy,https://www.tripadvisor.com.tw/Profile/PandaMoy,5.0,103,Singapore,
台北王朝大酒店,我選擇住在臺北的正常,2017年6月,住宿日期： 2017年6月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,ChungkaiSin,https://www.tripadvisor.com.tw/Profile/ChungkaiSin,4.0,124,香港,
台北王朝大酒店,這變化真是大 ,2017年6月,住宿日期： 2017年6月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Global362990,https://www.tripadvisor.com.tw/Profile/Global362990,5.0,22,,
台北王朝大酒店,超級熱情好客。 我們肯定還會再來...,2017年5月,住宿日期： 2017年5月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Mahen,https://www.tripadvisor.com.tw/Profile/Magandran,5.0,42,馬來西亞吉隆坡,
台北王朝大酒店,我還會再回來的（我們）,2017年5月,住宿日期： 2017年5月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Harry C,https://www.tripadvisor.com.tw/Profile/148harryc,4.0,7,"Calgary, Canada",
台北王朝大酒店,住得非常愉快,2017年4月,住宿日期： 2017年4月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Claudia L,https://www.tripadvisor.com.tw/Profile/claudialO7813JI,4.0,6,澳洲墨爾本,
台北王朝大酒店,很棒的位置 ,2017年4月,住宿日期： 2017年4月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,yingtzuc,https://www.tripadvisor.com.tw/Profile/yingtzuc,3.0,1,澳洲紹斯波特,
台北王朝大酒店,可以接受但是過時了,2017年4月,住宿日期： 2017年4月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Teresa L,https://www.tripadvisor.com.tw/Profile/teresalU107CC,3.0,69,,
台北王朝大酒店,商務旅行,2017年4月,住宿日期： 2017年3月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Sharat V,https://www.tripadvisor.com.tw/Profile/sharatv2016,3.0,1,mauritius,
台北王朝大酒店,"2nd住的,房間很舒服,早餐很差 ",2017年3月,住宿日期： 2017年3月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Lina Jasin,https://www.tripadvisor.com.tw/Profile/LinaJ470,5.0,190,印尼雅加達,
台北王朝大酒店,正是我需要的。,2017年3月,住宿日期： 2017年2月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,louise561,https://www.tripadvisor.com.tw/Profile/louise561,5.0,3,澳洲墨爾本,
台北王朝大酒店,無可挑剔的服務,2017年3月,住宿日期： 2017年3月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Bracorjaz,https://www.tripadvisor.com.tw/Profile/Bracorjaz,4.0,10,澳洲柏斯,
台北王朝大酒店,能很好的看到臺北101新年煙花,2017年1月,住宿日期： 2016年12月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,DanjCruz,https://www.tripadvisor.com.tw/Profile/DanjCruz,4.0,26,菲律賓巴石,
台北王朝大酒店,特別感謝酒店的所有員工,2017年1月,住宿日期： 2016年12月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Carrie C,https://www.tripadvisor.com.tw/Profile/CarrieC1026,4.0,1,,
台北王朝大酒店,過時的酒店正在翻新,2016年12月,住宿日期： 2016年12月由 Asia Online Language Studio 翻譯評等翻譯 ,JR L,https://www.tripadvisor.com.tw/Profile/JRL169,2.0,13,,
台北王朝大酒店,按當地的推薦,2016年12月,住宿日期： 2016年12月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Tomoko D,https://www.tripadvisor.com.tw/Profile/tomokod184,4.0,10,內華達州雷諾,
台北王朝大酒店,一般 ,2016年12月,住宿日期： 2016年11月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Lynn L,https://www.tripadvisor.com.tw/Profile/LynnL2080,3.0,,,
台北王朝大酒店,超出了我的期望 ,2016年12月,住宿日期： 2016年12月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Reslimpan,https://www.tripadvisor.com.tw/Profile/Reslimpan,4.0,420,上海地區上海,
台北王朝大酒店,"正在裝修,否則一個很大的酒店在一個優越的地理位置",2016年12月,住宿日期： 2016年10月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Nimish Doshi,https://www.tripadvisor.com.tw/Profile/Nimish-Doshi,4.0,51,印度孟買,
台北王朝大酒店,良好的位置,2016年11月,住宿日期： 2016年11月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Teenia J Cheng,https://www.tripadvisor.com.tw/Profile/jckwteenia,4.0,6,香港,
台北王朝大酒店,一家不錯的酒店和優秀的員工可能！,2016年10月,住宿日期： 2016年10月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Ml A,https://www.tripadvisor.com.tw/Profile/142mla,4.0,,,
台北王朝大酒店,是一個不錯的酒店稍微平穩,2016年10月,住宿日期： 2016年10月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,2antonellom,https://www.tripadvisor.com.tw/Profile/2antonellom,3.0,1,義大利Province of Varese,
台北王朝大酒店,"很舒適,很棒的工作人員,良好的位置",2016年10月,住宿日期： 2016年9月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,russell c,https://www.tripadvisor.com.tw/Profile/russAustralia,4.0,136,australia,
台北王朝大酒店,揣奧俱樂部,2016年9月,住宿日期： 2016年9月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Jianz,https://www.tripadvisor.com.tw/Profile/Jianz,3.0,32,Singapore,
台北王朝大酒店,最差的酒店,2016年9月,住宿日期： 2015年12月由 Asia Online Language Studio 翻譯評等翻譯 ,ckng2016,https://www.tripadvisor.com.tw/Profile/ckng2016,2.0,3,"Hong Kong, China",
台北王朝大酒店,需要翻新整修,2016年9月,住宿日期： 2016年9月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,gonebyby,https://www.tripadvisor.com.tw/Profile/gonebyby,3.0,13,"Running Springs, Caifornia",
台北王朝大酒店,非常友好的工作人員,2016年8月,住宿日期： 2016年8月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,smac88,https://www.tripadvisor.com.tw/Profile/smac88,4.0,18,ontario,
台北王朝大酒店,良好的位置但是房間真的很差,2016年8月,住宿日期： 2016年5月由 Asia Online Language Studio 翻譯評等翻譯 ,Den L,https://www.tripadvisor.com.tw/Profile/116denl,2.0,25,,
台北王朝大酒店,家庭&商務酒店,2016年8月,住宿日期： 2016年8月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Sanjay1905,https://www.tripadvisor.com.tw/Profile/Sanjay1905,4.0,36,印度加爾各答,
台北王朝大酒店,非常好的酒店,2016年8月,住宿日期： 2016年8月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Chandra Prakash B,https://www.tripadvisor.com.tw/Profile/808chandraprakashb,5.0,8,,
台北王朝大酒店,"一般,在我入住期間正在做裝修。",2016年8月,住宿日期： 2015年12月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Jason K,https://www.tripadvisor.com.tw/Profile/jasonkJ9061NP,3.0,1,,
台北王朝大酒店,令人失望,2016年8月,住宿日期： 2016年7月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Kevin G,https://www.tripadvisor.com.tw/Profile/462keving,3.0,14,紐約州紐約市,
台北王朝大酒店,避免避免避免 ,2016年8月,住宿日期： 2016年7月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Pat_Eden,https://www.tripadvisor.com.tw/Profile/Pat_Eaden,3.0,40,澳洲墨爾本,
台北王朝大酒店,位於市中心的酒店的室外泳池,2016年7月,住宿日期： 2016年7月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,X3M,https://www.tripadvisor.com.tw/Profile/X3M,4.0,,挪威利勒斯特羅姆,
台北王朝大酒店,現在真的很需要和熱鬧的升級！,2016年7月,住宿日期： 2016年7月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,carmont7,https://www.tripadvisor.com.tw/Profile/carmont7,3.0,8,Tasmania,
台北王朝大酒店,良好的位置,2016年7月,住宿日期： 2016年3月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Nss68,https://www.tripadvisor.com.tw/Profile/Nss68,3.0,4,印尼萬隆,
台北王朝大酒店,很棒的地理位置和一流的服務。,2016年7月,住宿日期： 2016年6月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,BigFishDiveClub,https://www.tripadvisor.com.tw/Profile/BigFishDiveClub,5.0,154,加州羅蘭崗,
台北王朝大酒店,天倫松鶴就很不錯了,2016年7月,住宿日期： 2016年7月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,stdoro,https://www.tripadvisor.com.tw/Profile/stdoro,4.0,34,澳洲柏斯,
台北王朝大酒店,"一個可靠的酒店在很棒的位置,很好的工作效率很高的工作人員",2016年6月,住宿日期： 2016年6月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Wilson F,https://www.tripadvisor.com.tw/Profile/AsianZorro,4.0,4,菲律賓奎松市,
台北王朝大酒店,"老,舊,不推薦",2016年6月,住宿日期： 2016年6月由 Asia Online Language Studio 翻譯評等翻譯 ,Adam P,https://www.tripadvisor.com.tw/Profile/AdamP766,2.0,54,台灣前金,
台北王朝大酒店,良好的位置,2016年6月,住宿日期： 2015年10月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,madel76,https://www.tripadvisor.com.tw/Profile/madel76,3.0,6,菲律賓Bacoor,
台北王朝大酒店,出乎意料的好！ 不要被這家酒店的負面評論！,2016年6月,住宿日期： 2016年5月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,poppiedotdot,https://www.tripadvisor.com.tw/Profile/poppiedotdot,4.0,13,UK,
台北王朝大酒店,舊和舒適。 適合商務旅行,2016年5月,住宿日期： 2016年3月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,JackWorapan,https://www.tripadvisor.com.tw/Profile/JackWorapan,4.0,36,泰國曼谷,
台北王朝大酒店,不是一個5星級的酒店但物超所值因爲便宜的房間！,2016年5月,住宿日期： 2016年4月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,LeeNClarke,https://www.tripadvisor.com.tw/Profile/LeeNClarke,3.0,86,澳洲雪梨,
台北王朝大酒店,很棒的酒店除了有點吵！ ,2016年5月,住宿日期： 2016年4月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,sam1804,https://www.tripadvisor.com.tw/Profile/sam1804,4.0,69,澳洲雪梨,
台北王朝大酒店,令人毛骨悚然的老酒店,2016年4月,住宿日期： 2016年4月由 Asia Online Language Studio 翻譯評等翻譯 ,Wild_Zucchini,https://www.tripadvisor.com.tw/Profile/Wild_Zucchini,2.0,29,俄羅斯莫斯科,
台北王朝大酒店,排了很長的自助早餐,2016年4月,住宿日期： 2016年4月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Alfred’s Blog,https://www.tripadvisor.com.tw/Profile/AlfredsBlog,3.0,109,澳洲西澳大利亞省,
台北王朝大酒店,普通的酒店,2016年4月,住宿日期： 2015年12月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,WCOMB,https://www.tripadvisor.com.tw/Profile/WCOMB,3.0,14,亞洲,
台北王朝大酒店,我很享受住在這裏,2016年3月,住宿日期： 2016年2月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Taison H,https://www.tripadvisor.com.tw/Profile/TaisonH,4.0,9,,
台北王朝大酒店,"位置很好,旁邊就是宜家,和對面的臺北小巨蛋。",2016年3月,住宿日期： 2015年8月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,WengHerng,https://www.tripadvisor.com.tw/Profile/WengHerng,4.0,19,日本神戶,
台北王朝大酒店,最最繁忙的酒店在臺北 ,2016年3月,住宿日期： 2016年3月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Lina Jasin,https://www.tripadvisor.com.tw/Profile/LinaJ470,4.0,190,印尼雅加達,
台北王朝大酒店,很棒的體驗！,2016年3月,住宿日期： 2016年3月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Oprahlin,https://www.tripadvisor.com.tw/Profile/Oprahlin,5.0,,台灣高雄,
台北王朝大酒店,有點舊了,2016年3月,住宿日期： 2016年3月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,GHKG-1,https://www.tripadvisor.com.tw/Profile/GHKG-1,3.0,2,香港,
台北王朝大酒店,很棒的商務酒店,2016年2月,住宿日期： 2015年5月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Anne W,https://www.tripadvisor.com.tw/Profile/AnneW211,4.0,17,,
台北王朝大酒店,可靠的酒店,2016年2月,住宿日期： 2016年2月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Madczr,https://www.tripadvisor.com.tw/Profile/Madczr,5.0,3,科羅拉多州博爾德,
台北王朝大酒店,方便但是有點破舊,2016年1月,住宿日期： 2016年1月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,ChungkaiSin,https://www.tripadvisor.com.tw/Profile/ChungkaiSin,3.0,124,香港,
台北王朝大酒店,真的很享受我們的住宿,2016年1月,住宿日期： 2016年1月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Stodds73,https://www.tripadvisor.com.tw/Profile/Stodds73,5.0,122,,
台北王朝大酒店,不值得這個價錢。,2015年12月,住宿日期： 2015年12月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Jennifer W,https://www.tripadvisor.com.tw/Profile/jenniferwC1968NO,3.0,9,加州洛杉磯,
台北王朝大酒店,服務很好,2015年12月,住宿日期： 2015年7月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Kelvin Y,https://www.tripadvisor.com.tw/Profile/839kelviny,4.0,43,新加坡新加坡,
台北王朝大酒店,"良好的服務,良好的位置",2015年12月,住宿日期： 2015年12月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,waikit314,https://www.tripadvisor.com.tw/Profile/waikit314,4.0,,新加坡,
台北王朝大酒店,很棒的酒店很棒的地方。,2015年12月,住宿日期： 2015年11月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,heybabyNewdelhi,https://www.tripadvisor.com.tw/Profile/heybabyNewdelhi,5.0,21,newdelhi,
台北王朝大酒店,"需要維修,良好的位置,很棒的早餐",2015年12月,住宿日期： 2015年11月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,taipa,https://www.tripadvisor.com.tw/Profile/taipa,3.0,46,加拿大溫哥華島,
台北王朝大酒店,很棒的服務和很棒的酒店,2015年12月,住宿日期： 2015年11月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,AlexKhoo,https://www.tripadvisor.com.tw/Profile/AlexKhoo,4.0,66,新加坡新加坡,
台北王朝大酒店,一流的服務和舒適 ,2015年11月,住宿日期： 2015年11月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Gseppe64,https://www.tripadvisor.com.tw/Profile/Gseppe64,4.0,75,捷克布拉格,
台北王朝大酒店,臺北的微笑服務... 需要什麼東西... 看到禮賓部的領班... 他巴拉克爾,2015年11月,住宿日期： 2015年11月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,dave w,https://www.tripadvisor.com.tw/Profile/todayinnz,5.0,18,紐西蘭奧克蘭市,
台北王朝大酒店,好！,2015年11月,住宿日期： 2014年12月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,LineGodoi,https://www.tripadvisor.com.tw/Profile/LineGodoi,4.0,9,澳洲墨爾本,
台北王朝大酒店,"非常乾淨,友好的工作人員,優越的地理位置！",2015年11月,住宿日期： 2014年12月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Michelle S,https://www.tripadvisor.com.tw/Profile/michellesS61BJ,4.0,,,
台北王朝大酒店,在臺北的最後10年來第一次糟糕的酒店體驗+,2015年11月,住宿日期： 2015年11月由 Asia Online Language Studio 翻譯評等翻譯 ,knowmyhotels,https://www.tripadvisor.com.tw/Profile/knowmyhotels,2.0,180,加州聖荷西,
台北王朝大酒店,位置讓這家酒店勝出。 ,2015年10月,住宿日期： 2015年10月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Mickopla,https://www.tripadvisor.com.tw/Profile/Mickopla,4.0,16,"Waterford,Ireland",
台北王朝大酒店,一家感覺很好的住宿,2015年9月,住宿日期： 2015年5月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,HANSALB,https://www.tripadvisor.com.tw/Profile/HANSALB,5.0,7,印度孟買,
台北王朝大酒店,房間很一般,2015年9月,住宿日期： 2015年8月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,wakkanai,https://www.tripadvisor.com.tw/Profile/wakkanai,3.0,6,HKG,
台北王朝大酒店,很棒的位置。 靠近交通樞紐,2015年9月,住宿日期： 2015年4月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,nightstick,https://www.tripadvisor.com.tw/Profile/nightstick,4.0,35,佛羅里達州坦帕灣,
台北王朝大酒店,一家不錯的酒店在一個良好的位置。,2015年8月,住宿日期： 2015年8月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,DuckyBB,https://www.tripadvisor.com.tw/Profile/DuckyBB,3.0,9,麻薩諸塞州Belmont,
台北王朝大酒店,漂亮的房間,2015年7月,住宿日期： 2014年8月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Yusrina Y,https://www.tripadvisor.com.tw/Profile/yusrinay,5.0,8,,
台北王朝大酒店,"低星級酒店的價格, 5星級的服務和質量",2015年6月,住宿日期： 2015年6月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,narusse,https://www.tripadvisor.com.tw/Profile/narusse,5.0,29,澳洲雪梨,
台北王朝大酒店,很棒的酒店在臺北！,2015年6月,住宿日期： 2015年5月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Silentscope,https://www.tripadvisor.com.tw/Profile/Silentscope,5.0,51,新加坡新加坡,
台北王朝大酒店,方便寬敞的酒店,2015年5月,住宿日期： 2015年4月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Issarang N,https://www.tripadvisor.com.tw/Profile/IssarangN,4.0,1,,
台北王朝大酒店,"良好的位置, 寬敞的房間和熱水淋浴！",2015年5月,住宿日期： 2015年5月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,AmykWong,https://www.tripadvisor.com.tw/Profile/AmykWong,4.0,88,法國里昂,
台北王朝大酒店,非常友好隨和的酒店&,2015年5月,住宿日期： 2015年5月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Wombatkev,https://www.tripadvisor.com.tw/Profile/Wombatkev,5.0,46,馬來西亞吉隆坡,
台北王朝大酒店,住宿的好酒店來顯示 AMPA,2015年4月,住宿日期： 2014年5月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Shailendra115,https://www.tripadvisor.com.tw/Profile/Shailendra115,4.0,56,印度普納,
台北王朝大酒店,你會得到你所支付的,2015年4月,住宿日期： 2015年4月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Devil14,https://www.tripadvisor.com.tw/Profile/Devil14,3.0,5,墨西哥墨西哥城,
台北王朝大酒店,不錯的酒店良好的位置 -,2015年4月,住宿日期： 2015年4月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,nightstick,https://www.tripadvisor.com.tw/Profile/nightstick,4.0,35,佛羅里達州坦帕灣,
台北王朝大酒店,可怕的,2015年4月,住宿日期： 2015年2月由 Asia Online Language Studio 翻譯評等翻譯 ,Raandance,https://www.tripadvisor.com.tw/Profile/Raandance,1.0,37,"London, United Kingdom",
台北王朝大酒店,商務旅客的一流選擇,2015年4月,住宿日期： 2015年4月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Amit K,https://www.tripadvisor.com.tw/Profile/116amitk,4.0,31,印度普納,
台北王朝大酒店,很棒的體驗！,2015年4月,住宿日期： 2015年4月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,michael T,https://www.tripadvisor.com.tw/Profile/Q824DLmichaelt,5.0,4,北京,
台北王朝大酒店,體面的酒店,2015年4月,住宿日期： 2015年4月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Stephen L,https://www.tripadvisor.com.tw/Profile/StephenL442,4.0,26,香港,
台北王朝大酒店,不費,2015年4月,住宿日期： 2014年12月由 Asia Online Language Studio 翻譯評等翻譯 ,ArcherReykjavik,https://www.tripadvisor.com.tw/Profile/ArcherReykjavik,1.0,42,古巴哈瓦那,
台北王朝大酒店,DieNasty,2015年4月,住宿日期： 2014年6月由 Asia Online Language Studio 翻譯評等翻譯 ,LATyrrell,https://www.tripadvisor.com.tw/Profile/LATyrrell,1.0,22,香港,
台北王朝大酒店,划算的酒店,2015年3月,住宿日期： 2014年12月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Malcolm H,https://www.tripadvisor.com.tw/Profile/malcolmh87,4.0,,日本水上町,
台北王朝大酒店,但是很舊,2015年3月,住宿日期： 2015年2月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Sergey G,https://www.tripadvisor.com.tw/Profile/sergeyg587,5.0,35,,
台北王朝大酒店,舒適的住宿,2015年3月,住宿日期： 2015年3月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Chowfam3,https://www.tripadvisor.com.tw/Profile/Chowfam3,4.0,62,,
台北王朝大酒店,大型推介會組爲導向的酒店但仍能正常工作的一流的設施,2015年3月,住宿日期： 2015年3月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,bruce a,https://www.tripadvisor.com.tw/Profile/brucea323,4.0,89,佛羅里達州Oakland Park,
台北王朝大酒店,"舊的, 嚴格的檢查 - 在策略",2015年3月,住宿日期： 2015年1月由 Asia Online Language Studio 翻譯評等翻譯 ,Yestin C,https://www.tripadvisor.com.tw/Profile/yestinc,2.0,3,北京,
台北王朝大酒店,酒店的助理經理的專業精神是沒做什麼,2015年3月,住宿日期： 2014年5月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,maridius,https://www.tripadvisor.com.tw/Profile/maridius,3.0,17,Singapore,
台北王朝大酒店,舊樣式但懷舊魅力,2015年3月,住宿日期： 2015年2月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,2BadBoyz,https://www.tripadvisor.com.tw/Profile/2BadBoyz,3.0,63,菲律賓馬尼拉,
台北王朝大酒店,不錯的酒店,2015年3月,住宿日期： 2015年3月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Vikas Jain,https://www.tripadvisor.com.tw/Profile/76vikasj,5.0,5,印度新德里,
