username,profile_uri,comment_date,hotel_name,UID
 L3211231, ,住宿日期： 2019年4月,摩莎曼拉精品旅館-台北車站館 (中正區) Moshamanla Hotel-Main Station,UID_BEE686861B6284D0D51A5534F90C8AB9-SRC_670080163
 CandyL1108285, ,住宿日期： 2019年4月,摩莎曼拉精品旅館-台北車站館 (中正區) Moshamanla Hotel-Main Station,UID_E002755748803D0CA5DBE3E6463BC26A-SRC_669850835
 Butchercarlos香港102, ,,摩莎曼拉精品旅館-台北車站館 (中正區) Moshamanla Hotel-Main Station,UID_F20C30A5709FE43F97A6572B38178C69-SRC_677081557
 fandyadh7230印尼雅加達323, ,,台北大亞帝國H (中正區) Taipei H Imperial,UID_F1A4F4F8D542C56B5E103E9D819DE864-SRC_691690044
 coded_pixel新加坡新加坡6341, ,,台北大亞帝國H (中正區) Taipei H Imperial,UID_B1A479FA9E4F5371A34D9761FAD6D86A-SRC_684215124
 Nomad4620721, ,住宿日期： 2019年5月,台北大亞帝國H (中正區) Taipei H Imperial,UID_75D84CEA4627D58800C0E12B673B341B-SRC_674488357
 Lee T香港33931, ,住宿日期： 2019年4月,台北大亞帝國H (中正區) Taipei H Imperial,UID_CDD5B2BCDB81D3E621C4CE8B8935ED22-SRC_670036982
 designbyjun台灣台北26632, ,住宿日期： 2019年4月,台北大亞帝國H (中正區) Taipei H Imperial,UID_BFBEF5017F2704343BE4FAAFBDDD2459-SRC_666519321
Evanna715,https://www.tripadvisor.com.tw/Profile/Evanna715,2019年7月,謙商旅-東門館 (中正區)Chaiin Hotel - Dongmen, 
Summer,https://www.tripadvisor.com.tw/Profile/summerlin07,2019年5月,謙商旅-東門館 (中正區)Chaiin Hotel - Dongmen, 
Jessie@Tainan,https://www.tripadvisor.com.tw/Profile/JessieTN,2019年4月,謙商旅-東門館 (中正區)Chaiin Hotel - Dongmen, 
Satoshi C,https://www.tripadvisor.com.tw/Profile/sat0shic,2019年3月,謙商旅-東門館 (中正區)Chaiin Hotel - Dongmen, 
patveron,https://www.tripadvisor.com.tw/Profile/patveron,2019年3月,謙商旅-東門館 (中正區)Chaiin Hotel - Dongmen, 
Louise Tan,https://www.tripadvisor.com.tw/Profile/louisetan118,8月1日,星辰大飯店 (中正區)Citizen Hotel, 
woodsbath,https://www.tripadvisor.com.tw/Profile/woodsbath,2019年7月,星辰大飯店 (中正區)Citizen Hotel, 
Daniel M,https://www.tripadvisor.com.tw/Profile/DanielM158,2019年6月,星辰大飯店 (中正區)Citizen Hotel, 
friedajiang,https://www.tripadvisor.com.tw/Profile/friedajiang,2019年5月,星辰大飯店 (中正區)Citizen Hotel, 
Mike M,https://www.tripadvisor.com.tw/Profile/mikmarc,2019年1月,星辰大飯店 (中正區)Citizen Hotel, 
" SzetsangHong Kong, China14", ,住宿日期： 2019年8月,台北摩莎精品旅店 (中正區) Taipei Mosha Hotel Main Station,UID_2AE3E64718A6EE7FCCFC68F6F603666A-SRC_696797728
 Escape00869052139香港7, ,住宿日期： 2019年7月,台北摩莎精品旅店 (中正區) Taipei Mosha Hotel Main Station,UID_E9D74372323356FD43D60B88A2B6C6E7-SRC_696335100
" DeadszzzKuala Lumpur, Malaysia256", ,,台北摩莎精品旅店 (中正區) Taipei Mosha Hotel Main Station,UID_D7E52DBFFA608BB424F1F73BF1E36494-SRC_689752442
 jackatrina391, ,住宿日期： 2019年6月,台北摩莎精品旅店 (中正區) Taipei Mosha Hotel Main Station,UID_0E3206FF630256CC4B6A461837438FF6-SRC_682555505
 cherry0822香港32, ,,台北摩莎精品旅店 (中正區) Taipei Mosha Hotel Main Station,UID_EA80A79FAFEDDADA91983155BA8BE012-SRC_679863440
Olga  S,https://www.tripadvisor.com.tw/Profile/P6116TOolgas,8月6日,南陽街壹號旅店 (中正區)NYS Loft Hotel, 
melissanecolette,https://www.tripadvisor.com.tw/Profile/melissanecolette,2019年7月,南陽街壹號旅店 (中正區)NYS Loft Hotel, 
Jennifer D,https://www.tripadvisor.com.tw/Profile/JenniferD42,2019年5月,南陽街壹號旅店 (中正區)NYS Loft Hotel, 
955anitay,https://www.tripadvisor.com.tw/Profile/955anitay,2019年5月,南陽街壹號旅店 (中正區)NYS Loft Hotel, 
Fion1210,https://www.tripadvisor.com.tw/Profile/Fion1210,2019年4月,南陽街壹號旅店 (中正區)NYS Loft Hotel, 
 MINI846台灣台北3, ,住宿日期： 2019年6月,維多麗亞酒店 (中山區) Grand Victoria Hotel,UID_2C0E37F34204DB22DB5CBEF32BC60334-SRC_685634632
 fly_ing_dutchman295北京2610, ,,維多麗亞酒店 (中山區) Grand Victoria Hotel,UID_89E6DBCB4A0B67FE8D5895870786157A-SRC_648724189
 Elthea台灣台北6926, ,住宿日期： 2018年12月,維多麗亞酒店 (中山區) Grand Victoria Hotel,UID_1D59BA46D975E2BBB7DE588256339805-SRC_642106642
 Hwa W澳洲Malvern17935, ,,維多麗亞酒店 (中山區) Grand Victoria Hotel,UID_F5720DF4560E7331EBDFE42E632D9D19-SRC_640334766
 DicYang台灣台中887, ,住宿日期： 2018年10月,維多麗亞酒店 (中山區) Grand Victoria Hotel,UID_CF8248CBB0255EF72ED324DDC8DC616C-SRC_629996507
 WeiXin8238, ,住宿日期： 2019年2月,美寓 (松山) Meistay,UID_702162EA713126045247259E3529A76C-SRC_666687427
 Sheila H67463, ,住宿日期： 2019年1月,美寓 (松山) Meistay,UID_B2DC8E368B3CE2C0A27EC85E129D4549-SRC_645632586
 violetl610香港927, ,住宿日期： 2018年10月,美寓 (松山) Meistay,UID_30FDA0ABCCCCA6FAAF5B51A029D25B33-SRC_630213797
 ku07070909台灣398, ,住宿日期： 2018年5月,美寓 (松山) Meistay,UID_58E9C44A31F4DDB0866432F51BA5C628-SRC_583239011
 PunkevinHong kong207, ,住宿日期： 2018年1月,美寓 (松山) Meistay,UID_7ED65AE12AAACDA890B8FF60A3AB0764-SRC_554706164
plus720404,https://www.tripadvisor.com.tw/Profile/720404,2019年5月,台北愛行旅 (中山區)Hotel I Journey Taipei, 
bighead2015,https://www.tripadvisor.com.tw/Profile/bighead2015,2019年3月,台北愛行旅 (中山區)Hotel I Journey Taipei, 
酥酥蘇,https://www.tripadvisor.com.tw/Profile/DayTrip809119,2019年3月,台北愛行旅 (中山區)Hotel I Journey Taipei, 
wkng83,https://www.tripadvisor.com.tw/Profile/wkng83,2018年6月,台北愛行旅 (中山區)Hotel I Journey Taipei, 
Kathy C,https://www.tripadvisor.com.tw/Profile/kathycW8655QM,2018年3月,台北愛行旅 (中山區)Hotel I Journey Taipei, 
 Avner G以色列特拉維夫2611, ,,洛碁南京大飯店 (中山區) Green World Hotel Grand-Nanjing,UID_75C75DC93940BC913E8A8D1B4345A3E4-SRC_690335043
 392pandac157089, ,住宿日期： 2019年6月,洛碁南京大飯店 (中山區) Green World Hotel Grand-Nanjing,UID_71C43CED9E9B3398EDB93D732F8F2282-SRC_682617211
 aleicb香港306, ,,洛碁南京大飯店 (中山區) Green World Hotel Grand-Nanjing,UID_514668C7C0A61B05012C918424A441C5-SRC_668859067
 MarkyMarkTX德克薩斯州Boerne24947, ,,洛碁南京大飯店 (中山區) Green World Hotel Grand-Nanjing,UID_969E410B9A1D0758065BC5DF36C499AD-SRC_663141135
 JENC2264台灣台北261, ,住宿日期： 2019年3月,洛碁南京大飯店 (中山區) Green World Hotel Grand-Nanjing,UID_50AA49F83934E8D319C705682B9AC24C-SRC_657984674
 Sumsumile香港1, ,住宿日期： 2019年5月,禾順商旅 (萬華) YOUR Hotel,UID_FA358B64B7D28EEE8B6F0FBAAB74DEB7-SRC_675524071
 Ashley92Tan207, ,,禾順商旅 (萬華) YOUR Hotel,UID_4DC27FD09784CC4E60BFE654463AA223-SRC_661068507
 Lin_JOJO台灣3, ,住宿日期： 2018年11月,禾順商旅 (萬華) YOUR Hotel,UID_68B7BEBE68B38B4C69EA6274E65A55F2-SRC_645646293
 asankaelise189, ,,禾順商旅 (萬華) YOUR Hotel,UID_F076373A8FEB79F9E920ACEAF25C9A79-SRC_640519385
 lailowbango台灣花蓮市10014, ,住宿日期： 2018年11月,禾順商旅 (萬華) YOUR Hotel,UID_9CF91DB781C57053C73EEBBFEC09467F-SRC_634514022
Lou,https://www.tripadvisor.com.tw/Profile/TempleHopper,2019年3月,豪麗大飯店 (大安)Royal Palace Hotel, 
FWD15734,https://www.tripadvisor.com.tw/Profile/FWD15734,2018年11月,豪麗大飯店 (大安)Royal Palace Hotel, 
Ash Mehta,https://www.tripadvisor.com.tw/Profile/FLASH88,2018年10月,豪麗大飯店 (大安)Royal Palace Hotel, 
robtropicana,https://www.tripadvisor.com.tw/Profile/robtropicana,2018年7月,豪麗大飯店 (大安)Royal Palace Hotel, 
chefdt,https://www.tripadvisor.com.tw/Profile/chefdt,2018年6月,豪麗大飯店 (大安)Royal Palace Hotel, 
 Expedition80854291053, ,住宿日期： 2018年8月,洛碁大飯店驛 (中正區) Green World Station,UID_809F5F74FAEA82C7F4B626EDF70B2770-SRC_646484264
 karlkoong德克薩斯州Edinburg6015, ,,洛碁大飯店驛 (中正區) Green World Station,UID_CBD58DB7D77372FDBD15FC2663D70705-SRC_647352141
 KeithLoKam733, ,住宿日期： 2018年12月,洛碁大飯店驛 (中正區) Green World Station,UID_5009695634B52A867DF718485BF5120A-SRC_640448861
 winnieal香港156663, ,住宿日期： 2018年11月,洛碁大飯店驛 (中正區) Green World Station,UID_58791DA60C14BB55483647A1300C5FEE-SRC_632947026
 mtknkmr991619, ,,洛碁大飯店驛 (中正區) Green World Station,UID_6DEFF168FD53BAF02DF41E4C23819E77-SRC_611885480
Hsiao-Yun Chan,https://www.tripadvisor.com.tw/Profile/HsiaoYunChan,2018年9月,國王大飯店 (中山區)Emperor Hotel, 
loveworld720507,https://www.tripadvisor.com.tw/Profile/loveworld720507,2018年9月,國王大飯店 (中山區)Emperor Hotel, 
Jenny_TDE,https://www.tripadvisor.com.tw/Profile/Jenny_TDE,2016年10月,國王大飯店 (中山區)Emperor Hotel, 
Gigi Y,https://www.tripadvisor.com.tw/Profile/gigiy_11,2016年8月,國王大飯店 (中山區)Emperor Hotel, 
Mihaly56,https://www.tripadvisor.com.tw/Profile/Mihaly56,2016年5月,國王大飯店 (中山區)Emperor Hotel, 
 marc_heinrich上海地區上海6, ,,天閣酒店 - 台北長安 (中山區) THE Tango Taipei ChangAn,UID_06092787F3B1C3F877741BF44CEA1961-SRC_690156426
 greta169Taipei57337, ,住宿日期： 2019年5月,天閣酒店 - 台北長安 (中山區) THE Tango Taipei ChangAn,UID_8B6E1803E65BF7B36F654E881D1B0C4E-SRC_676556845
 chanlingxd香港62, ,住宿日期： 2018年11月,天閣酒店 - 台北長安 (中山區) THE Tango Taipei ChangAn,UID_716AAC3B5787E776BD6DF587B89ACAED-SRC_649419470
 gsbmst加州舊金山6327, ,,天閣酒店 - 台北長安 (中山區) THE Tango Taipei ChangAn,UID_B62C1A22FF9ADA4C62F21B1BA9BF5C6B-SRC_641424051
" yy971Hsinchu, Taiwan1019", ,住宿日期： 2018年9月,天閣酒店 - 台北長安 (中山區) THE Tango Taipei ChangAn,UID_6442CB822D468EFC556131E1D0090411-SRC_615255244
 Yupu691, ,住宿日期： 2019年6月,昰美精品飯店 (士林) Beauty Hotels Taipei - Beautique,UID_5FE9F9632FF1BDF677E78412EFB3ECC7-SRC_680057129
 ChenChenH101, ,住宿日期： 2019年5月,昰美精品飯店 (士林) Beauty Hotels Taipei - Beautique,UID_FBC7396B8ADC3F453A35C42D69926CED-SRC_676242817
 09801333861, ,住宿日期： 2019年5月,昰美精品飯店 (士林) Beauty Hotels Taipei - Beautique,UID_0768E8CCEC2840A82792D65C66B6FC6D-SRC_673338381
 2438271, ,住宿日期： 2019年4月,昰美精品飯店 (士林) Beauty Hotels Taipei - Beautique,UID_8557A1CBF4DB5D7AE506A2CEEDC4EE0D-SRC_667960187
 Roam105360511321, ,住宿日期： 2019年4月,昰美精品飯店 (士林) Beauty Hotels Taipei - Beautique,UID_E2C98BEF36307606EB58A4EE540FBAB8-SRC_664110840
路遙遙,https://www.tripadvisor.com.tw/Profile/BackPacker808472,8月1日,洛碁山水閣大飯店 (中山區)Green World Hotel Sansui, 
Wawa,https://www.tripadvisor.com.tw/Profile/wwawaa,2019年7月,洛碁山水閣大飯店 (中山區)Green World Hotel Sansui, 
cksbmaya,https://www.tripadvisor.com.tw/Profile/cksbmaya,2019年4月,洛碁山水閣大飯店 (中山區)Green World Hotel Sansui, 
GinniHuang,https://www.tripadvisor.com.tw/Profile/GinniHuang,2019年1月,洛碁山水閣大飯店 (中山區)Green World Hotel Sansui, 
Rcccc,https://www.tripadvisor.com.tw/Profile/Rcccc,2018年8月,洛碁山水閣大飯店 (中山區)Green World Hotel Sansui, 
 iamche26菲律賓巴石81, ,,旅晨行旅 (中正區) RE-Change Hotel,UID_8E7C0708E264FFA68F7EB0319329C379-SRC_689863211
 Noonie3008泰國普吉府161, ,,旅晨行旅 (中正區) RE-Change Hotel,UID_7AE2051FAEB5E5431FD7B6B94D322CD6-SRC_686408764
 michellepws1, ,,旅晨行旅 (中正區) RE-Change Hotel,UID_D82F9474DDACA844CC5BC8184EA32169-SRC_680717196
 spacebearchilling泰國曼谷5617, ,,旅晨行旅 (中正區) RE-Change Hotel,UID_4213D9EB56232D41A6B7B4ACE17C3781-SRC_673773562
 nataliemum香港1616, ,住宿日期： 2019年1月,旅晨行旅 (中正區) RE-Change Hotel,UID_0BAF7B180778DB050FE6EC7171F041D9-SRC_655538449
bigmouth224,https://www.tripadvisor.com.tw/Profile/bigmouth224,2019年7月,正旅館 (中正區)Just Inn Taipei Station, 
Ylam,https://www.tripadvisor.com.tw/Profile/ylam99,2019年3月,正旅館 (中正區)Just Inn Taipei Station, 
Andylui90,https://www.tripadvisor.com.tw/Profile/Andylui90,2019年2月,正旅館 (中正區)Just Inn Taipei Station, 
erinlin7,https://www.tripadvisor.com.tw/Profile/erinlin7,2019年1月,正旅館 (中正區)Just Inn Taipei Station, 
Ktong002,https://www.tripadvisor.com.tw/Profile/Ktong002,2018年12月,正旅館 (中正區)Just Inn Taipei Station, 
CITYSTORY,https://www.tripadvisor.com.tw/Profile/citystory,2019年4月,"福泰桔子商務旅館 - 林森店 (中山區)Orange Hotel-Linsen, Taipei", 
Lee js,https://www.tripadvisor.com.tw/Profile/GrandTour714258,2019年1月,"福泰桔子商務旅館 - 林森店 (中山區)Orange Hotel-Linsen, Taipei", 
　ya ching,https://www.tripadvisor.com.tw/Profile/yu_ya_ching,2018年12月,"福泰桔子商務旅館 - 林森店 (中山區)Orange Hotel-Linsen, Taipei", 
Livincent,https://www.tripadvisor.com.tw/Profile/Livincent,2018年3月,"福泰桔子商務旅館 - 林森店 (中山區)Orange Hotel-Linsen, Taipei", 
Ruby_Ruby_Ho,https://www.tripadvisor.com.tw/Profile/Ruby_Ruby_Ho,2018年1月,"福泰桔子商務旅館 - 林森店 (中山區)Orange Hotel-Linsen, Taipei", 
NobuhiroWang,https://www.tripadvisor.com.tw/Profile/NobuhiroWang,2019年7月,長富時尚旅店 (中山區)Homey House, 
Stay_with_lily,https://www.tripadvisor.com.tw/Profile/Stay_with_lily,2019年6月,長富時尚旅店 (中山區)Homey House, 
Linsue C,https://www.tripadvisor.com.tw/Profile/ChiamingChen,2019年3月,長富時尚旅店 (中山區)Homey House, 
Y!b,https://www.tripadvisor.com.tw/Profile/ybean112,2018年11月,長富時尚旅店 (中山區)Homey House, 
JohnFang,https://www.tripadvisor.com.tw/Profile/JohnFang,2018年10月,長富時尚旅店 (中山區)Homey House, 
88enjoytravel,https://www.tripadvisor.com.tw/Profile/88enjoytravel,8月9日,寒舍艾麗酒店 (信義區)Humble House Taipei, 
Ian L,https://www.tripadvisor.com.tw/Profile/IanL2431,2019年5月,寒舍艾麗酒店 (信義區)Humble House Taipei, 
Grace L,https://www.tripadvisor.com.tw/Profile/Gracelambaby,2019年5月,寒舍艾麗酒店 (信義區)Humble House Taipei, 
Carol,https://www.tripadvisor.com.tw/Profile/CarolChen1227,2019年5月,寒舍艾麗酒店 (信義區)Humble House Taipei, 
我是旅行全世界房間服務觀察員評比測試員，馬來西亞華人,https://www.tripadvisor.com.tw/Profile/you565,2019年4月,寒舍艾麗酒店 (信義區)Humble House Taipei, 
 959joel8, ,住宿日期： 2019年6月,阿樹國際旅店 (松山) Artree Hotel,UID_84B20AA19413BAFB91AE291E20171B2D-SRC_688292340
 sar77107台灣17420, ,,阿樹國際旅店 (松山) Artree Hotel,UID_5F599074358A1EB109F1E55FDD3ED42C-SRC_687770577
" Curiosity807084台中市, 台灣5", ,住宿日期： 2019年6月,阿樹國際旅店 (松山) Artree Hotel,UID_F332B3F153424F139672A70F1239F41F-SRC_685089108
 actually130香港1084, ,住宿日期： 2018年12月,阿樹國際旅店 (松山) Artree Hotel,UID_E7EC0A6BCFB509D2569F62D838D89411-SRC_681331799
 IvanLui香港15024, ,住宿日期： 2018年12月,阿樹國際旅店 (松山) Artree Hotel,UID_A2734CCB7A73EE0446FC1773A3060F42-SRC_678690758
 Alex3004Shanghai243128, ,,西華飯店 (松山) The Sherwood Taipei,UID_377E0FB056C61D3762359479CB635861-SRC_692023911
 paikangp台灣桃園區8751, ,住宿日期： 2019年7月,西華飯店 (松山) The Sherwood Taipei,UID_26C9D3750294414F2ECDB2DD25879506-SRC_687701828
 davidu2219澳洲Sans Souci8626, ,,西華飯店 (松山) The Sherwood Taipei,UID_A5165ED4A85101768340FB75F3820045-SRC_685980195
 Compass8097611139124, ,住宿日期： 2018年6月,西華飯店 (松山) The Sherwood Taipei,UID_B65AE928F5E7BBABAD040157C9831E70-SRC_676974985
 lgmalice0403台灣桃園326, ,住宿日期： 2019年4月,西華飯店 (松山) The Sherwood Taipei,UID_5C183D68441FBFCFA7F55DA42BFEEF5D-SRC_672105728
胡素惠,https://www.tripadvisor.com.tw/Profile/%E8%83%A1%E7%B4%A0%E6%83%A0,2019年7月,君品酒店 (大同)Palais de Chine Hotel, 
Krystalching,https://www.tripadvisor.com.tw/Profile/krystalching,2019年7月,君品酒店 (大同)Palais de Chine Hotel, 
chengyellowb,https://www.tripadvisor.com.tw/Profile/chengyellowb,2019年7月,君品酒店 (大同)Palais de Chine Hotel, 
Manlamweng,https://www.tripadvisor.com.tw/Profile/Manlamweng,2019年7月,君品酒店 (大同)Palais de Chine Hotel, 
Elaine,https://www.tripadvisor.com.tw/Profile/Elainesyu,2019年7月,君品酒店 (大同)Palais de Chine Hotel, 
helen,https://www.tripadvisor.com.tw/Profile/helenleung22,昨天,敘美行旅 (中正區)Beauty Hotels Taipei - Hotel B7 Journey, 
Su chang,https://www.tripadvisor.com.tw/Profile/Sucmmm,8月8日,敘美行旅 (中正區)Beauty Hotels Taipei - Hotel B7 Journey, 
Mk_angela,https://www.tripadvisor.com.tw/Profile/mk_angela,8月5日,敘美行旅 (中正區)Beauty Hotels Taipei - Hotel B7 Journey, 
Willy,https://www.tripadvisor.com.tw/Profile/WillyTaiwan,8月3日,敘美行旅 (中正區)Beauty Hotels Taipei - Hotel B7 Journey, 
timocc,https://www.tripadvisor.com.tw/Profile/timocc,2019年7月,敘美行旅 (中正區)Beauty Hotels Taipei - Hotel B7 Journey, 
 Venture5991001, ,住宿日期： 2019年7月,天閣酒店 - 台北信義 (信義區) THE Tango Taipei XinYi,UID_59258E7CD8E5EA549B524DFC8212F65D-SRC_689684267
 violety7077, ,住宿日期： 2019年7月,天閣酒店 - 台北信義 (信義區) THE Tango Taipei XinYi,UID_804720B9ECA02A46114F8B8E308468E5-SRC_689100649
 Marthijn71荷蘭Doetinchem6518, ,,天閣酒店 - 台北信義 (信義區) THE Tango Taipei XinYi,UID_18DCB8CC46E1115F9C5A2F044FB877D6-SRC_664999546
 Isaac_Lee_HK香港41552, ,住宿日期： 2018年12月,天閣酒店 - 台北信義 (信義區) THE Tango Taipei XinYi,UID_77FE57216A91CFA06B8D192AA2A8F12C-SRC_661835776
 ttzz8811, ,,天閣酒店 - 台北信義 (信義區) THE Tango Taipei XinYi,UID_2F94AF1EA73C6779EA47BC394FE7E4E3-SRC_655738246
MikeC702,https://www.tripadvisor.com.tw/Profile/MikeC702,8月9日,台北北門窩泊旅 (大同)Beimen Wow Poshtel, 
lulubin,https://www.tripadvisor.com.tw/Profile/lumiaomiao,2019年7月,台北北門窩泊旅 (大同)Beimen Wow Poshtel, 
Wen&To,https://www.tripadvisor.com.tw/Profile/eikotsz0412,2019年7月,台北北門窩泊旅 (大同)Beimen Wow Poshtel, 
愛旅遊的台中人,https://www.tripadvisor.com.tw/Profile/koreawawawa,2019年6月,台北北門窩泊旅 (大同)Beimen Wow Poshtel, 
TripAdvisor 會員,https://www.tripadvisor.com.tw,2019年6月,台北北門窩泊旅 (大同)Beimen Wow Poshtel, 
 miguelwong85271, ,住宿日期： 2018年10月,"貝殼窩青年旅舍 - 台北 (中正區) Backpackers Inn, Taipei",UID_E37B22EF3C2F3A0BA396FA3A6CB181B0-SRC_665285481
 ckamfung香港16421, ,住宿日期： 2018年9月,"貝殼窩青年旅舍 - 台北 (中正區) Backpackers Inn, Taipei",UID_FEC5D1D7DD01DA1330AC4218A7FCDAA2-SRC_618707032
 garrychong1, ,,"貝殼窩青年旅舍 - 台北 (中正區) Backpackers Inn, Taipei",UID_80D2A171E8A34911DE4F7EDCC735C543-SRC_662820095
 Sudburion5511, ,,"貝殼窩青年旅舍 - 台北 (中正區) Backpackers Inn, Taipei",UID_A7BF265F2B7E71BD082E503CED10D169-SRC_653220027
 NuJuneK1泰國曼谷296, ,,"貝殼窩青年旅舍 - 台北 (中正區) Backpackers Inn, Taipei",UID_4B8797B5D262010EDE2810CE66CCD90B-SRC_648728585
Erica W,https://www.tripadvisor.com.tw/Profile/EricaW1239,2019年7月,日勝生加賀屋北投溫泉度假飯店Radium Kagaya International Hotel, 
Viset,https://www.tripadvisor.com.tw/Profile/Viset,2019年7月,日勝生加賀屋北投溫泉度假飯店Radium Kagaya International Hotel, 
我是旅行全世界房間服務觀察員評比測試員，馬來西亞華人,https://www.tripadvisor.com.tw/Profile/you565,2019年4月,日勝生加賀屋北投溫泉度假飯店Radium Kagaya International Hotel, 
Butchercarlos,https://www.tripadvisor.com.tw/Profile/Butchercarlos,2019年4月,日勝生加賀屋北投溫泉度假飯店Radium Kagaya International Hotel, 
92bbbb,https://www.tripadvisor.com.tw/Profile/92bbbb,2019年3月,日勝生加賀屋北投溫泉度假飯店Radium Kagaya International Hotel, 
 gigil169446, ,住宿日期： 2019年8月,旅樂序精品旅館站前五館 (中正區) Hotel Relax 5,UID_4BCD363DC2E735BB3472F91DBB167B14-SRC_698379796
 ycn10123, ,住宿日期： 2019年8月,旅樂序精品旅館站前五館 (中正區) Hotel Relax 5,UID_FC126E153B8B97D2CA97861238696121-SRC_697651981
 LAIYUCHENG1, ,住宿日期： 2019年7月,旅樂序精品旅館站前五館 (中正區) Hotel Relax 5,UID_632059CDA32FCD9358DB9952FD3F0524-SRC_694508951
 Afan_H加州山景53, ,住宿日期： 2019年7月,旅樂序精品旅館站前五館 (中正區) Hotel Relax 5,UID_4335676273CECBF63D2DE19741242BB4-SRC_693886344
 SandraL7193香港3, ,住宿日期： 2019年7月,旅樂序精品旅館站前五館 (中正區) Hotel Relax 5,UID_81721DEEB3F883B2F34B5824B1C9927F-SRC_693396734
 katie_kuok1, ,住宿日期： 2019年7月,旅樂序精品旅館 站前一館 (中正區) Hotel Relax I,UID_773C6EC31D789C7818056FB1C043E503-SRC_693694211
 Vacation074397763021, ,住宿日期： 2019年7月,旅樂序精品旅館 站前一館 (中正區) Hotel Relax I,UID_607AB53DD01D564AEE3008DEC116C308-SRC_693070021
 一位來自中國的 TripAdvisor 會員, ,,旅樂序精品旅館 站前一館 (中正區) Hotel Relax I,
 HaZelLau1, ,住宿日期： 2019年7月,旅樂序精品旅館 站前一館 (中正區) Hotel Relax I,UID_CCCC9D81C27C3848D5B7367547C05042-SRC_691623347
 yuri_lao823澳門2, ,住宿日期： 2019年7月,旅樂序精品旅館 站前一館 (中正區) Hotel Relax I,UID_ABB9BB033537CDDB6B9A2BDA885A518D-SRC_691319410
RWWR,https://www.tripadvisor.com.tw/Profile/RWWR,2019年5月,橙舍青年旅舍(台北一館) (萬華)TW Hostel Taipei 1st Branch, 
快樂的傻瓜,https://www.tripadvisor.com.tw/Profile/aadisco,2019年4月,橙舍青年旅舍(台北一館) (萬華)TW Hostel Taipei 1st Branch, 
carebear2206,https://www.tripadvisor.com.tw/Profile/carebear2206,2018年7月,橙舍青年旅舍(台北一館) (萬華)TW Hostel Taipei 1st Branch, 
Li L,https://www.tripadvisor.com.tw/Profile/LiL1608,2018年5月,橙舍青年旅舍(台北一館) (萬華)TW Hostel Taipei 1st Branch, 
TripAdvisor 會員,https://www.tripadvisor.com.tw,2018年5月,橙舍青年旅舍(台北一館) (萬華)TW Hostel Taipei 1st Branch, 
 jodow20191, ,住宿日期： 2019年7月,北門臥客青年旅舍 (大同) We Come Hostel,UID_11914DA2DA095DC5712742E7D3DB089E-SRC_692215056
 Road278240515321, ,,北門臥客青年旅舍 (大同) We Come Hostel,UID_A49BE24BC990FFC7BE2B5817EC2FA72B-SRC_690153990
 Raysing1845香港3, ,住宿日期： 2019年6月,北門臥客青年旅舍 (大同) We Come Hostel,UID_16F256A26066AD456B610D1BE22ED0FE-SRC_681779225
 Quest03370225473台灣三民1, ,住宿日期： 2019年6月,北門臥客青年旅舍 (大同) We Come Hostel,UID_D002C8A588671F624060EB2E4A569D83-SRC_680362895
 Quest45797388397台灣桃園區1, ,住宿日期： 2019年5月,北門臥客青年旅舍 (大同) We Come Hostel,UID_F012FC7D692C459D3F38554BD4C74AAD-SRC_676444643
IvanLui,https://www.tripadvisor.com.tw/Profile/IvanLui,2019年6月,台北商旅慶城館 (松山)Les Suites Taipei Ching-cheng, 
JWT,https://www.tripadvisor.com.tw/Profile/jet0589,2019年5月,台北商旅慶城館 (松山)Les Suites Taipei Ching-cheng, 
Joseph86,https://www.tripadvisor.com.tw/Profile/Joseph86,2019年4月,台北商旅慶城館 (松山)Les Suites Taipei Ching-cheng, 
逸昕 吳,https://www.tripadvisor.com.tw/Profile/Expedition808542,2019年3月,台北商旅慶城館 (松山)Les Suites Taipei Ching-cheng, 
AsmitaK,https://www.tripadvisor.com.tw/Profile/Smittenwithsights,2019年1月,台北商旅慶城館 (松山)Les Suites Taipei Ching-cheng, 
Annie Tang,https://www.tripadvisor.com.tw/Profile/alga_annie,2019年5月,台北發現青年旅舍 (中山區)Taipei Discover Hostel, 
Aneeka A,https://www.tripadvisor.com.tw/Profile/AneekaA,2019年5月,台北發現青年旅舍 (中山區)Taipei Discover Hostel, 
Maria M,https://www.tripadvisor.com.tw/Profile/M8669SGmariam,2019年2月,台北發現青年旅舍 (中山區)Taipei Discover Hostel, 
Patrick .W,https://www.tripadvisor.com.tw/Profile/Patrwan,2018年12月,台北發現青年旅舍 (中山區)Taipei Discover Hostel, 
designbyjun,https://www.tripadvisor.com.tw/Profile/designbyjun,2018年11月,台北發現青年旅舍 (中山區)Taipei Discover Hostel, 
Jimmy,https://www.tripadvisor.com.tw/Profile/JimmyChang0119,8月2日,台北士林萬麗酒店Renaissance Taipei Shihlin Hotel, 
Sheila S,https://www.tripadvisor.com.tw/Profile/SheilaS3183,2019年7月,台北士林萬麗酒店Renaissance Taipei Shihlin Hotel, 
Frank Haiso,https://www.tripadvisor.com.tw/Profile/frankHaiso,2019年7月,台北士林萬麗酒店Renaissance Taipei Shihlin Hotel, 
franky,https://www.tripadvisor.com.tw/Profile/cumo182,2019年7月,台北士林萬麗酒店Renaissance Taipei Shihlin Hotel, 
